Sueño_horas,Actividad_física,Alimentación,Estilo_de_vida,Estrés_académico,Apoyo_familiar,Bienestar,Asistencia,Horas_estudio,Interés_académico,Rendimiento_académico,Promedio_acumulado,Carga_laboral,Beca,Deudor,Riesgo_deserción
9.864124960705196,Ocasional,Buena,Moderado,Alto,Moderado,Alto,88.96627939221457,19.123343123457147,Muy Alto,Excelente,13.153245019528526,Tiempo parcial,Sí,No,Riesgo leve
4.902148639271289,Ocasional,Regular,Activo,Alto,Bajo,Muy Alto,76.66858476671034,22.766773495279473,Alto,Regular,11.481994546063698,Tiempo parcial,No,Sí,Riesgo alto
7.844453855035856,Ocasional,Excelente,Moderado,Alto,Moderado,Alto,95.65963719731826,15.198997270580081,Alto,Bueno,13.916785009259213,No trabaja,No,No,Riesgo leve
6.024036146317259,Ocasional,Regular,Activo,Bajo,Alto,Muy Alto,85.17832254529758,11.66307972819936,Alto,Excelente,16.45623058756186,Tiempo parcial,Sí,No,Sin riesgo
6.269311924352956,Ocasional,Deficiente,Moderado,Moderado,Muy Alto,Alto,85.37566858707252,16.800654756387814,Alto,Excelente,16.25186066126811,No trabaja,No,No,Sin riesgo
6.111409113641696,Regular,Buena,Moderado,Alto,Muy Alto,Bajo,72.97328492228007,17.08729515681583,Moderado,Excelente,13.143143130488847,No trabaja,No,No,Riesgo moderado
5.704013845480276,Frecuente,Buena,Sedentario,Muy Alto,Moderado,Alto,75.09986286096861,15.4057191592481,Alto,Regular,11.433829127247115,Tiempo parcial,Sí,Sí,Riesgo alto
7.072782441917241,Regular,Buena,Activo,Muy Alto,Alto,Moderado,76.74902700054476,15.893575621679764,Bajo,Excelente,13.137640559300856,Tiempo parcial,No,No,Riesgo moderado
5.753574825383444,Nunca,Regular,Sedentario,Moderado,Muy Alto,Bajo,85.46461273154189,14.130925747653146,Moderado,Bueno,13.063044698536174,No trabaja,No,No,Riesgo leve
7.405685238669758,Nunca,Buena,Activo,Moderado,Moderado,Muy Alto,85.77885726980675,19.979774641132032,Alto,Bueno,14.892893566609555,Tiempo parcial,Sí,Sí,Riesgo leve
6.924642835826295,Frecuente,Regular,Activo,Moderado,Alto,Moderado,100.0,18.681137225825633,Muy Alto,Deficiente,13.789996994191757,Tiempo parcial,No,No,Riesgo moderado
6.641577929700386,Ocasional,Excelente,Activo,Muy Alto,Muy Alto,Alto,88.85055167937834,10.084484264279254,Muy Alto,Excelente,12.493471576525716,No trabaja,Sí,No,Riesgo leve
5.638654506937604,Nunca,Excelente,Moderado,Muy Alto,Bajo,Moderado,57.92434306327892,9.947046984207027,Alto,Bueno,16.208526134521335,Tiempo parcial,Sí,No,Riesgo alto
6.134843004147501,Regular,Buena,Moderado,Alto,Muy Alto,Moderado,87.6264198787169,13.72812791486719,Alto,Bueno,14.28085173488967,Tiempo parcial,Sí,No,Riesgo leve
8.133086838738635,Regular,Regular,Activo,Moderado,Muy Alto,Muy Alto,70.49983643832468,18.684185620525895,Moderado,Deficiente,14.870831305461882,No trabaja,No,No,Riesgo moderado
7.751375781436571,Regular,Buena,Sedentario,Alto,Bajo,Moderado,75.34029075388463,15.740287069454073,Alto,Regular,10.550029131737466,Tiempo parcial,No,Sí,Riesgo crítico
5.533667132802173,Ocasional,Deficiente,Moderado,Moderado,Bajo,Alto,76.8783052827367,11.784247949386724,Bajo,Excelente,9.151470258605428,Tiempo parcial,No,Sí,Riesgo crítico
7.148998458143839,Nunca,Buena,Sedentario,Moderado,Bajo,Alto,78.36661676487698,16.30759298362915,Moderado,Bueno,11.124908437111184,Tiempo parcial,No,No,Riesgo moderado
8.127080685057683,Frecuente,Regular,Moderado,Alto,Moderado,Alto,71.24850607959696,13.34594740238864,Alto,Regular,13.038913148786449,No trabaja,No,Sí,Riesgo moderado
4.495892078317942,Ocasional,Excelente,Sedentario,Bajo,Alto,Muy Alto,87.03482003452288,19.402432301120655,Moderado,Bueno,15.152712035227617,Tiempo parcial,No,No,Riesgo leve
7.815040288569903,Regular,Deficiente,Sedentario,Bajo,Alto,Alto,70.89197714909041,16.66529217533524,Bajo,Deficiente,9.315506259185405,No trabaja,No,Sí,Riesgo crítico
6.00606436158123,Regular,Buena,Moderado,Muy Alto,Moderado,Alto,88.56667607249847,13.423609062739281,Muy Alto,Regular,17.185704128743975,Tiempo parcial,No,No,Riesgo moderado
7.855898002889739,Regular,Buena,Moderado,Alto,Muy Alto,Muy Alto,100.0,16.157593860232307,Moderado,Regular,14.341132053540253,No trabaja,Sí,No,Riesgo leve
5.855111265186225,Ocasional,Buena,Moderado,Moderado,Alto,Moderado,71.70640941065936,21.575240297621008,Bajo,Regular,16.72058998589982,Tiempo completo,No,No,Riesgo moderado
4.292676849003222,Ocasional,Deficiente,Sedentario,Alto,Bajo,Alto,82.15489695660779,12.151849617268113,Bajo,Regular,12.228059835051743,Tiempo parcial,No,No,Riesgo crítico
4.558686343175256,Regular,Excelente,Moderado,Moderado,Moderado,Muy Alto,59.765426374875304,17.013284908235804,Moderado,Regular,15.007719868344982,No trabaja,No,No,Riesgo moderado
7.072127419992073,Frecuente,Buena,Sedentario,Alto,Alto,Alto,81.99064707029866,14.64769829767002,Moderado,Regular,14.170391859941574,No trabaja,Sí,No,Riesgo leve
7.389583752582222,Frecuente,Buena,Moderado,Alto,Alto,Muy Alto,91.42717152631484,17.134918419310498,Alto,Bueno,15.635372626109108,No trabaja,No,No,Sin riesgo
5.643525062343388,Nunca,Regular,Moderado,Alto,Moderado,Alto,92.20639231357266,11.727175292021348,Moderado,Excelente,13.532417264800566,No trabaja,No,No,Riesgo moderado
7.957888688166061,Ocasional,Buena,Moderado,Alto,Moderado,Muy Alto,85.77363730284097,15.551677165796878,Muy Alto,Bueno,14.946430418015177,Tiempo parcial,No,Sí,Riesgo moderado
4.50771990659656,Frecuente,Buena,Moderado,Moderado,Muy Alto,Muy Alto,93.89263424758975,20.539116412084006,Moderado,Regular,16.2043906375424,Tiempo parcial,Sí,No,Riesgo leve
6.900880302029025,Regular,Deficiente,Moderado,Moderado,Muy Alto,Moderado,100.0,10.314965093769462,Alto,Regular,12.69764741221645,Tiempo completo,Sí,No,Riesgo moderado
5.183475700356315,Frecuente,Regular,Activo,Moderado,Moderado,Moderado,100.0,8.352974483374592,Alto,Bueno,14.4844884649793,Tiempo completo,No,No,Riesgo leve
6.022245838296762,Ocasional,Excelente,Moderado,Moderado,Alto,Alto,79.77479070590363,8.542722177565178,Alto,Excelente,10.224275525555303,Tiempo parcial,No,No,Riesgo moderado
7.071098006974621,Regular,Regular,Moderado,Alto,Alto,Alto,70.48896013533262,9.146687348999055,Alto,Regular,15.405006038126716,No trabaja,No,Sí,Riesgo moderado
5.709379952074071,Regular,Regular,Moderado,Moderado,Alto,Moderado,80.93848583426197,17.97661643946332,Muy Alto,Regular,17.90932508692498,No trabaja,No,Sí,Riesgo moderado
6.423166683655262,Regular,Buena,Sedentario,Bajo,Alto,Bajo,75.53017234382652,7.970701570672673,Moderado,Bueno,11.51112790450261,Tiempo parcial,Sí,No,Riesgo moderado
8.509439213821661,Ocasional,Buena,Moderado,Moderado,Muy Alto,Moderado,89.51347547864633,13.510523276282346,Alto,Bueno,13.817237479144113,Tiempo parcial,No,No,Riesgo leve
6.134662195715277,Nunca,Deficiente,Moderado,Muy Alto,Alto,Muy Alto,73.18806460570502,18.09144651655354,Muy Alto,Bueno,15.760962601828227,Tiempo parcial,No,Sí,Riesgo alto
8.253538168097712,Regular,Buena,Moderado,Moderado,Alto,Alto,84.27177567409657,17.083295302742968,Bajo,Bueno,14.062834946933101,Tiempo completo,No,No,Riesgo moderado
5.305439718013573,Ocasional,Regular,Sedentario,Alto,Alto,Alto,93.3801405453631,13.072205100187574,Bajo,Bueno,14.330199102986452,Tiempo completo,No,No,Riesgo moderado
7.794706266872924,Ocasional,Deficiente,Sedentario,Moderado,Muy Alto,Moderado,83.99304127182823,15.95461865877553,Moderado,Excelente,13.218001116952722,No trabaja,No,No,Riesgo moderado
9.16235293098685,Frecuente,Deficiente,Activo,Bajo,Muy Alto,Moderado,75.53686177252203,15.535726648687842,Alto,Regular,13.14369549382417,No trabaja,No,Sí,Riesgo alto
4.0,Ocasional,Excelente,Moderado,Moderado,Bajo,Moderado,96.74814057585692,13.878795222259068,Moderado,Excelente,13.826611692829244,Tiempo parcial,No,Sí,Riesgo moderado
5.804657116794285,Regular,Regular,Sedentario,Alto,Moderado,Moderado,66.21019055246173,13.945826406727099,Moderado,Regular,14.083342844278711,Tiempo parcial,No,No,Riesgo alto
7.86560819077081,Ocasional,Deficiente,Moderado,Alto,Alto,Muy Alto,81.72204944122537,26.177137173784804,Alto,Bueno,11.637117476845381,No trabaja,No,Sí,Riesgo moderado
6.695431920935511,Regular,Buena,Moderado,Muy Alto,Moderado,Muy Alto,84.58339976618666,19.046554519656503,Alto,Bueno,13.867956028107942,Tiempo parcial,Sí,Sí,Riesgo moderado
7.556718810056963,Frecuente,Excelente,Activo,Moderado,Alto,Moderado,85.15908658399631,27.403254587560717,Moderado,Bueno,17.13706787741865,Tiempo parcial,No,Sí,Riesgo leve
6.094022219926269,Nunca,Regular,Sedentario,Bajo,Muy Alto,Bajo,86.80496056078081,12.515184335397493,Moderado,Bueno,13.161732412822191,Tiempo parcial,No,No,Riesgo moderado
7.12988468120935,Nunca,Buena,Sedentario,Muy Alto,Alto,Moderado,91.10439819809493,14.575167015559263,Alto,Regular,11.525490034250744,No trabaja,No,No,Riesgo moderado
6.766484146911881,Ocasional,Deficiente,Activo,Moderado,Muy Alto,Alto,84.6459256095465,8.339371173616763,Muy Alto,Deficiente,13.697167864027147,Tiempo completo,No,No,Riesgo alto
8.75167309248971,Nunca,Buena,Sedentario,Alto,Moderado,Moderado,81.3194171785632,10.952165989552139,Alto,Bueno,12.570774375751407,Tiempo parcial,No,No,Riesgo moderado
7.381631264951819,Regular,Buena,Sedentario,Alto,Muy Alto,Moderado,80.92410655340305,24.509565743312507,Alto,Bueno,11.323316349356121,No trabaja,No,Sí,Riesgo moderado
7.506403993112803,Frecuente,Buena,Activo,Moderado,Muy Alto,Moderado,78.88484197961645,12.389828550791218,Moderado,Regular,14.278336923465242,Tiempo parcial,Sí,No,Riesgo leve
6.382184550816299,Ocasional,Regular,Moderado,Alto,Alto,Alto,92.87543324326865,24.596406500722296,Moderado,Excelente,12.579435925697844,Tiempo parcial,No,Sí,Riesgo moderado
6.26859066389126,Ocasional,Regular,Moderado,Bajo,Alto,Alto,78.53471520523486,8.783188696600547,Alto,Regular,12.75057166629345,Tiempo completo,Sí,No,Riesgo moderado
6.351162718270569,Ocasional,Regular,Sedentario,Moderado,Moderado,Alto,93.46771109008245,9.732654829633615,Muy Alto,Regular,14.306854760770777,No trabaja,No,Sí,Riesgo moderado
7.591678213567445,Regular,Regular,Sedentario,Bajo,Muy Alto,Moderado,85.18999082259872,13.293843894882894,Alto,Regular,10.933650809275331,Tiempo completo,No,No,Riesgo moderado
6.368523278769605,Nunca,Deficiente,Sedentario,Alto,Alto,Muy Alto,79.78745193143871,14.681250391604111,Muy Alto,Bueno,10.51686069949775,No trabaja,Sí,Sí,Riesgo alto
7.434662285344619,Regular,Buena,Activo,Moderado,Moderado,Muy Alto,91.18407215744135,19.61543646225065,Muy Alto,Regular,15.341744389003864,Tiempo parcial,No,No,Riesgo leve
10.113101197968158,Regular,Excelente,Moderado,Alto,Alto,Moderado,77.72546075276881,17.253852085931328,Bajo,Bueno,10.138332798551835,Tiempo parcial,No,No,Riesgo alto
8.306687055147538,Regular,Excelente,Moderado,Muy Alto,Alto,Moderado,91.38184040728213,12.91842371327986,Bajo,Regular,12.046644609385291,Tiempo parcial,No,No,Riesgo alto
6.510964701748239,Ocasional,Excelente,Activo,Alto,Moderado,Alto,87.12726121191785,14.333420967409468,Bajo,Deficiente,10.400320929223124,Tiempo parcial,Sí,No,Riesgo alto
8.801820883245917,Regular,Buena,Moderado,Alto,Bajo,Bajo,79.03675310908079,13.404685401076499,Moderado,Bueno,13.027727066302335,Tiempo completo,No,Sí,Riesgo crítico
6.387886940467673,Nunca,Buena,Sedentario,Moderado,Alto,Alto,90.28634815334559,10.426731323371351,Bajo,Bueno,14.856117495302332,Tiempo parcial,No,Sí,Riesgo moderado
4.0,Ocasional,Regular,Moderado,Moderado,Alto,Alto,90.4658972568864,10.560185316991891,Muy Alto,Regular,14.224675897464753,Tiempo parcial,Sí,No,Riesgo leve
5.487870533623894,Frecuente,Buena,Activo,Moderado,Muy Alto,Alto,96.57519605809958,20.139419457167048,Bajo,Deficiente,18.78374677891457,No trabaja,No,Sí,Riesgo moderado
4.193812118461216,Regular,Buena,Activo,Alto,Muy Alto,Moderado,94.66147012409296,5.859175360364301,Moderado,Excelente,16.173831235578,No trabaja,Sí,No,Riesgo leve
6.4727297739380365,Nunca,Buena,Sedentario,Muy Alto,Alto,Alto,89.91274020726283,23.086793487225272,Moderado,Regular,12.137684299686798,No trabaja,Sí,No,Riesgo moderado
7.027627568784328,Ocasional,Buena,Moderado,Muy Alto,Muy Alto,Muy Alto,73.72409048791236,13.28502887198884,Muy Alto,Excelente,11.60588999034718,Tiempo completo,No,Sí,Riesgo alto
9.514655968412924,Ocasional,Regular,Moderado,Muy Alto,Alto,Moderado,100.0,11.1374569680392,Alto,Bueno,19.413375881951,Tiempo parcial,Sí,No,Riesgo leve
7.490391060646244,Ocasional,Regular,Activo,Muy Alto,Alto,Alto,70.9638378892819,18.698796453486345,Muy Alto,Regular,16.125144011466723,Tiempo completo,No,Sí,Riesgo alto
6.6713492067867035,Ocasional,Excelente,Sedentario,Moderado,Moderado,Bajo,94.4926317428231,22.42608292073559,Muy Alto,Bueno,15.178739214539144,No trabaja,No,No,Riesgo leve
8.244108371775233,Nunca,Deficiente,Moderado,Alto,Alto,Bajo,89.31283816886298,20.58816220801979,Alto,Excelente,14.149703624431236,Tiempo parcial,No,No,Riesgo moderado
4.0,Ocasional,Buena,Activo,Muy Alto,Alto,Alto,73.25857627518886,17.509260246799453,Moderado,Regular,14.547043134950034,No trabaja,Sí,No,Riesgo moderado
7.353421837162849,Regular,Excelente,Moderado,Moderado,Bajo,Moderado,83.756990611215,20.43431744860918,Moderado,Regular,11.035853449035148,Tiempo parcial,No,No,Riesgo moderado
8.15629779083045,Regular,Buena,Moderado,Muy Alto,Alto,Bajo,84.21247113755359,6.417512114280671,Moderado,Regular,14.314078340393536,No trabaja,Sí,No,Riesgo moderado
4.782120631330238,Regular,Buena,Sedentario,Moderado,Muy Alto,Moderado,98.05582715810523,12.39084729255926,Alto,Excelente,14.142462794918028,No trabaja,No,No,Riesgo leve
8.715631064810394,Nunca,Regular,Moderado,Alto,Alto,Alto,77.86689099719788,10.444149699875776,Bajo,Bueno,12.19172231379704,Tiempo parcial,No,Sí,Riesgo alto
7.5077446112416215,Frecuente,Regular,Moderado,Alto,Alto,Alto,82.38054993575646,21.123193656075877,Bajo,Regular,12.922947092863042,No trabaja,No,No,Riesgo moderado
6.377068129148798,Regular,Excelente,Activo,Muy Alto,Muy Alto,Moderado,61.63930394978737,13.082609905380567,Alto,Regular,17.03035278688711,Tiempo parcial,No,No,Riesgo moderado
7.949172799159427,Regular,Buena,Moderado,Moderado,Muy Alto,Alto,100.0,19.22703278391028,Alto,Regular,13.749650159410276,Tiempo parcial,No,No,Riesgo leve
10.406039286706594,Regular,Buena,Moderado,Alto,Moderado,Moderado,74.2953175697993,17.67928471244319,Alto,Regular,18.142342605066222,Tiempo parcial,Sí,No,Riesgo moderado
7.272799382587743,Frecuente,Deficiente,Moderado,Alto,Moderado,Alto,88.26910864239174,10.688465319181596,Moderado,Regular,10.518641127025234,Tiempo completo,No,No,Riesgo alto
7.372330879450504,Regular,Deficiente,Sedentario,Moderado,Alto,Alto,83.98592170278135,12.065208950118578,Muy Alto,Bueno,12.955739627548505,No trabaja,No,No,Riesgo leve
6.310958650689634,Ocasional,Excelente,Moderado,Alto,Alto,Alto,84.0199903321666,21.469088454073628,Alto,Deficiente,10.905442897506163,Tiempo parcial,No,Sí,Riesgo alto
5.725233445802813,Regular,Regular,Moderado,Alto,Moderado,Muy Alto,93.09861984870875,11.122586756577933,Bajo,Regular,11.581155092216331,Tiempo parcial,Sí,No,Riesgo moderado
8.245503724816368,Regular,Buena,Activo,Alto,Moderado,Muy Alto,100.0,15.624338050977395,Alto,Bueno,12.343588588681406,Tiempo parcial,Sí,No,Riesgo leve
5.715874261136699,Regular,Deficiente,Moderado,Moderado,Muy Alto,Bajo,87.51493669941992,11.087293568367775,Muy Alto,Regular,14.630619253541182,No trabaja,Sí,No,Riesgo leve
7.107349355829089,Regular,Buena,Moderado,Moderado,Alto,Muy Alto,91.55078017630525,13.430239065420697,Bajo,Deficiente,14.533652342160774,Tiempo parcial,Sí,Sí,Riesgo moderado
6.283513829852325,Nunca,Excelente,Sedentario,Alto,Muy Alto,Bajo,88.2889153672704,14.769190280150141,Moderado,Deficiente,12.64141936074479,No trabaja,No,No,Riesgo alto
7.7184697386195875,Ocasional,Buena,Activo,Moderado,Muy Alto,Muy Alto,95.17531423930626,11.085667448512543,Alto,Deficiente,9.544400885326837,No trabaja,No,No,Riesgo moderado
7.500493157930422,Frecuente,Regular,Sedentario,Moderado,Muy Alto,Moderado,80.37083620513673,10.197765230080591,Bajo,Bueno,16.955385746064305,No trabaja,Sí,No,Riesgo leve
8.556309916386848,Regular,Buena,Activo,Muy Alto,Moderado,Moderado,95.75390554416414,16.431366683887212,Muy Alto,Bueno,13.428470567927288,No trabaja,No,No,Riesgo leve
6.23497540171788,Regular,Buena,Moderado,Alto,Muy Alto,Bajo,96.10499865647384,10.77631295604412,Moderado,Deficiente,11.76741965939772,No trabaja,No,Sí,Riesgo alto
6.595187597059943,Ocasional,Buena,Activo,Alto,Bajo,Moderado,95.8253700868291,10.946712221506637,Alto,Regular,14.549861562140174,No trabaja,No,Sí,Riesgo alto
5.5318544263265395,Ocasional,Excelente,Moderado,Moderado,Alto,Alto,78.39852132663523,10.304734281490147,Alto,Regular,14.408890341046348,Tiempo parcial,No,No,Riesgo leve
6.333560109885832,Frecuente,Buena,Activo,Moderado,Alto,Muy Alto,83.31662365762809,14.610459768343407,Alto,Bueno,13.35464707000007,No trabaja,Sí,No,Sin riesgo
7.5659507395672785,Regular,Excelente,Sedentario,Moderado,Moderado,Alto,87.39466988780435,19.718508171999204,Moderado,Bueno,14.29706203128301,No trabaja,Sí,No,Sin riesgo
8.135482924968027,Regular,Buena,Moderado,Moderado,Muy Alto,Alto,71.29157955170994,22.532643181561333,Moderado,Bueno,11.689940319183963,Tiempo parcial,No,No,Riesgo leve
5.616752013733562,Ocasional,Regular,Moderado,Alto,Muy Alto,Alto,100.0,11.370409570031107,Bajo,Regular,15.519825686352966,No trabaja,Sí,Sí,Riesgo moderado
8.30440888015849,Regular,Regular,Activo,Alto,Bajo,Moderado,84.87723466497825,25.751553966656054,Moderado,Deficiente,12.006265810486259,No trabaja,Sí,No,Riesgo alto
9.033456788207427,Ocasional,Regular,Sedentario,Moderado,Alto,Bajo,87.83927887604722,9.976475696466022,Moderado,Bueno,12.788860689393136,Tiempo parcial,No,No,Riesgo moderado
7.620152354835551,Regular,Excelente,Activo,Bajo,Alto,Bajo,79.22995560272797,20.417742616639348,Muy Alto,Excelente,15.29760363230315,No trabaja,Sí,Sí,Riesgo leve
9.815193718837099,Ocasional,Buena,Activo,Moderado,Alto,Moderado,71.73122440632977,11.391517729922787,Moderado,Excelente,16.407917930020467,No trabaja,No,No,Riesgo leve
5.839316201344641,Ocasional,Buena,Moderado,Moderado,Muy Alto,Moderado,78.9597011452523,10.645383650649947,Alto,Deficiente,17.17154913609268,Tiempo parcial,No,No,Riesgo moderado
5.133017945032874,Regular,Regular,Activo,Bajo,Moderado,Bajo,87.19204187633588,11.276219216078056,Moderado,Bueno,16.111596476933144,Tiempo parcial,No,No,Riesgo leve
4.331919626643582,Frecuente,Regular,Moderado,Muy Alto,Muy Alto,Moderado,91.73428812753693,14.737761501754404,Alto,Bueno,13.351855632396436,Tiempo parcial,No,No,Riesgo moderado
9.244066467233775,Nunca,Buena,Moderado,Alto,Moderado,Moderado,86.61791540602721,17.89986085516805,Muy Alto,Excelente,10.917933861799074,Tiempo completo,Sí,Sí,Riesgo alto
7.9815484845310865,Regular,Buena,Moderado,Alto,Alto,Muy Alto,88.4672401624195,18.34934018952411,Moderado,Regular,16.810111171205786,Tiempo parcial,No,No,Riesgo leve
6.916622993634317,Ocasional,Regular,Moderado,Moderado,Alto,Moderado,81.62973625318624,10.280074923260559,Muy Alto,Bueno,16.74139197780995,Tiempo parcial,No,Sí,Riesgo moderado
7.419952939479731,Ocasional,Buena,Moderado,Muy Alto,Moderado,Alto,89.96248566245428,10.051703562443656,Alto,Deficiente,12.656047693293008,No trabaja,No,No,Riesgo moderado
5.311766429052435,Nunca,Deficiente,Moderado,Alto,Moderado,Alto,99.82832866385907,10.416806533182264,Muy Alto,Bueno,15.84237807564912,Tiempo parcial,Sí,No,Riesgo moderado
10.66862796942524,Ocasional,Regular,Moderado,Alto,Muy Alto,Alto,92.04789442438987,14.443227988072444,Alto,Regular,13.335644412138523,No trabaja,No,Sí,Riesgo moderado
7.193831772962842,Regular,Buena,Moderado,Moderado,Muy Alto,Bajo,93.0954188825294,13.949221979045626,Moderado,Bueno,17.002553767023457,Tiempo parcial,No,No,Riesgo leve
7.164092191907339,Nunca,Regular,Moderado,Muy Alto,Moderado,Moderado,87.9401639930663,10.249122689651024,Moderado,Excelente,12.970270675192436,Tiempo parcial,Sí,No,Riesgo moderado
8.088649935848037,Ocasional,Excelente,Sedentario,Alto,Alto,Bajo,69.96844930400398,16.34801847031622,Bajo,Regular,17.957302575097007,Tiempo parcial,Sí,No,Riesgo alto
7.7215138476050695,Frecuente,Regular,Activo,Muy Alto,Bajo,Moderado,74.55333469368756,26.31284404167659,Alto,Bueno,15.57224109519649,Tiempo completo,Sí,No,Riesgo moderado
7.335826036418697,Nunca,Regular,Moderado,Moderado,Moderado,Moderado,89.54875800663844,12.476422690824243,Muy Alto,Deficiente,17.595089689371974,Tiempo completo,No,Sí,Riesgo alto
5.814288316832032,Regular,Regular,Moderado,Moderado,Alto,Alto,84.89060948039914,12.832440893982334,Alto,Regular,13.072405460700242,No trabaja,Sí,No,Riesgo leve
7.707202535703994,Ocasional,Buena,Sedentario,Moderado,Bajo,Alto,89.39842886472827,17.798307851621843,Moderado,Regular,14.810059208888386,No trabaja,No,No,Riesgo moderado
9.82303674471255,Regular,Buena,Moderado,Moderado,Muy Alto,Alto,100.0,12.205918541316025,Muy Alto,Regular,12.06144160331127,Tiempo parcial,No,No,Riesgo leve
9.018130069232466,Ocasional,Buena,Activo,Muy Alto,Alto,Alto,92.26035999229333,18.34482240859091,Alto,Excelente,15.687978504238393,Tiempo parcial,No,Sí,Riesgo moderado
9.389779939959094,Ocasional,Deficiente,Moderado,Bajo,Muy Alto,Moderado,97.58886205742822,11.407286466104798,Moderado,Deficiente,15.798083065674248,Tiempo parcial,No,No,Riesgo moderado
6.233176485353223,Ocasional,Deficiente,Moderado,Bajo,Alto,Muy Alto,85.9468138947073,24.16059803788651,Bajo,Bueno,18.794047836402374,Tiempo parcial,No,Sí,Riesgo moderado
5.5155927696121285,Nunca,Buena,Sedentario,Moderado,Muy Alto,Moderado,76.9278432251556,16.723874862961473,Bajo,Excelente,14.964079594439298,Tiempo parcial,No,Sí,Riesgo alto
6.8113196198505275,Ocasional,Excelente,Moderado,Moderado,Alto,Alto,84.4213384078566,11.899885254616443,Muy Alto,Excelente,15.448188405012186,Tiempo completo,No,No,Riesgo leve
7.083587368433042,Regular,Excelente,Activo,Moderado,Alto,Alto,76.95248186280863,12.05654150265363,Muy Alto,Bueno,13.058339246992437,Tiempo parcial,No,Sí,Riesgo moderado
8.641287277706423,Frecuente,Deficiente,Activo,Alto,Muy Alto,Alto,100.0,12.431001236459824,Moderado,Regular,15.082758745270477,Tiempo parcial,Sí,Sí,Riesgo moderado
4.461303055427771,Regular,Buena,Sedentario,Alto,Alto,Moderado,92.9039107653547,21.863748331244366,Moderado,Bueno,13.240217582624833,Tiempo parcial,Sí,No,Riesgo moderado
9.29432547919092,Regular,Excelente,Moderado,Bajo,Bajo,Alto,90.2051249662828,8.656244961993583,Alto,Regular,14.231721517683999,Tiempo parcial,Sí,No,Riesgo moderado
6.762988152131516,Nunca,Regular,Sedentario,Moderado,Alto,Bajo,97.35943202228103,11.660291647702476,Muy Alto,Excelente,14.349031323091591,Tiempo parcial,No,No,Riesgo leve
6.35967839507887,Ocasional,Excelente,Moderado,Moderado,Muy Alto,Bajo,64.79943585476775,12.19169721537287,Alto,Bueno,13.29539025330166,Tiempo parcial,Sí,No,Riesgo moderado
5.481843437109749,Ocasional,Regular,Activo,Bajo,Muy Alto,Moderado,90.8813795134266,14.92156016621531,Alto,Bueno,14.125890193083986,Tiempo completo,No,No,Riesgo leve
4.517714992201346,Ocasional,Excelente,Activo,Alto,Alto,Moderado,71.89354215695627,13.644451536766027,Moderado,Deficiente,13.249409660573159,Tiempo parcial,No,No,Riesgo alto
8.234755875942872,Regular,Buena,Sedentario,Alto,Alto,Alto,84.92744301534339,7.543860843047686,Alto,Bueno,13.240537749932322,No trabaja,Sí,No,Riesgo leve
7.109976950782606,Regular,Excelente,Activo,Alto,Muy Alto,Muy Alto,81.88292407532785,13.000886582022662,Moderado,Bueno,16.153329303004544,Tiempo parcial,No,No,Riesgo leve
5.065058650388419,Ocasional,Buena,Moderado,Alto,Bajo,Moderado,91.61736612096948,14.502246584075158,Muy Alto,Excelente,14.350827283652823,Tiempo parcial,No,Sí,Riesgo moderado
5.057381841904576,Ocasional,Regular,Moderado,Bajo,Alto,Muy Alto,87.28187288960956,11.859510824601083,Moderado,Deficiente,14.694132544400555,No trabaja,No,No,Riesgo leve
6.4963229510648075,Regular,Excelente,Moderado,Muy Alto,Moderado,Muy Alto,98.45117173611789,18.433877445238323,Muy Alto,Excelente,11.08539046202893,Tiempo parcial,No,No,Riesgo moderado
9.503532287934089,Regular,Regular,Moderado,Alto,Alto,Muy Alto,78.98102839067387,19.597042143768235,Moderado,Deficiente,14.84691666366078,Tiempo parcial,No,Sí,Riesgo alto
6.610612972954593,Ocasional,Regular,Moderado,Muy Alto,Alto,Muy Alto,92.09114389633284,14.608066501353036,Muy Alto,Bueno,15.060846927950475,Tiempo parcial,Sí,No,Riesgo leve
4.7452855703228405,Frecuente,Buena,Moderado,Bajo,Moderado,Moderado,86.62223216898832,16.152707934253648,Moderado,Bueno,13.203322754622494,Tiempo parcial,Sí,No,Riesgo leve
6.631385403871084,Frecuente,Buena,Moderado,Muy Alto,Moderado,Bajo,68.64709729928447,4.1947200132536455,Moderado,Deficiente,18.170059352521385,Tiempo parcial,No,Sí,Riesgo crítico
6.590914645378494,Ocasional,Excelente,Sedentario,Alto,Alto,Alto,75.81383541476967,12.89448613919084,Alto,Deficiente,9.42154547163187,Tiempo completo,No,Sí,Riesgo crítico
4.0,Ocasional,Regular,Activo,Alto,Moderado,Alto,83.50121966477832,20.024108458789563,Bajo,Bueno,15.568734271541093,No trabaja,Sí,No,Riesgo moderado
6.918557700223282,Regular,Buena,Moderado,Bajo,Moderado,Muy Alto,96.12292449891727,12.882817084103612,Muy Alto,Regular,15.425609609909724,No trabaja,Sí,Sí,Riesgo leve
6.653598204686983,Frecuente,Buena,Sedentario,Alto,Muy Alto,Muy Alto,89.63723057557115,11.313691618040195,Alto,Deficiente,15.083165863998824,Tiempo parcial,No,Sí,Riesgo alto
8.044309547220127,Frecuente,Deficiente,Activo,Muy Alto,Moderado,Alto,73.32499176119286,26.388444630154655,Alto,Bueno,14.352425411277245,Tiempo parcial,Sí,No,Riesgo moderado
